DateTime;ActivePower;ProductionForecast_D;ProductionForecast_M
2020-03-22 15:00:00;2026,028693091783;1986,036627;2000,0
2020-03-22 16:00:00;2033,97638823675;1932,161011;2000,0
2020-03-22 17:00:00;2056,0189865234165;2007,721301;2004,0
2020-03-22 18:00:00;2024,1760391684502;2041,48351;2004,0
2020-03-22 19:00:00;2011,302411026183;2007,721301;1959,0
2020-03-22 20:00:00;1993,5887225624836;1916,372179;1938,5
2020-03-22 21:00:00;1971,3239759970666;1916,372179;1959,0
2020-03-22 22:00:00;2059,015546076567;1932,161011;1897,5
2020-03-22 23:00:00;2033,9231509730669;1899,610418;1856,5
2020-03-23 00:00:00;2046,4761467807;1621,665196;1711,0000000000002
2020-03-23 01:00:00;2057,8293379851;1563,420424;1711,0000000000002
2020-03-23 02:00:00;1848,8136748204668;1502,529552;1668,9999999999998
2020-03-23 03:00:00;1632,6832580436667;1439,281936;1668,9999999999998
2020-03-23 04:00:00;1108,5156110351165;1340,698637;1626,9999999999998
2020-03-23 05:00:00;1091,0639685837332;1340,698637;1585,0
2020-03-23 06:00:00;1084,95156066295;1439,281936;1543,0000000000002
2020-03-23 07:00:00;841,0333360630667;1471,182253;1501,0000000000002
2020-03-23 08:00:00;885,1257627355999;1373,986191;1416,9999999999998
2020-03-23 09:00:00;1645,3758087393999;1307,060873;1375,0
2020-03-23 10:00:00;1592,8354007455835;1204,61827;1335,4
2020-03-23 11:00:00;1382,5232955297663;1204,61827;1295,8000000000002
2020-03-23 12:00:00;1338,4477221157167;1204,61827;1256,1999999999998
2020-03-23 13:00:00;1480,1480759406832;1204,61827;1295,8000000000002
2020-03-23 14:00:00;1432,7071192488668;1238,963495;1335,4
2020-03-23 15:00:00;1719,0105184439665;1273,130094;1375,0
2020-03-23 16:00:00;1735,42193760115;1238,963495;1375,0
2020-03-23 17:00:00;1579,2775275895335;1135,620722;1375,0
2020-03-23 18:00:00;938,2119033830335;1273,130094;1416,9999999999998
2020-03-23 19:00:00;1197,94933524655;1307,060873;1416,9999999999998
2020-03-23 20:00:00;1268,4694775353667;1307,060873;1416,9999999999998
2020-03-23 22:00:00;1225,2681722282832;1135,620722;1295,8000000000002
2020-03-23 23:00:00;1370,8222586368001;997,998683;1177,0
2020-03-24 00:00:00;1275,0417551400835;675,271504;878,8
